text,url,n,is_story,domain
Wisconsin Primary Sets Up Marquee Battle for Control of Senate...,https://www.msn.com/en-us/news/politics/wisconsin-primary-sets-up-marquee-battle-for-control-of-us-senate/ar-AA10tDtw,2,True,msn.com
"With Few Able and Fewer Willing, Military Can't Find Recruits...",https://dnyuz.com/2022/07/14/with-few-able-and-fewer-willing-u-s-military-cant-find-recruits/,4,True,dnyuz.com
"With Manchin surprise, Dems finally feel they have robust agenda to run on...",https://www.nbcnews.com/politics/congress/manchins-surprise-democrats-finally-feel-robust-agenda-run-rcna40648,5,True,nbcnews.com
"With New Weaponry, Ukraine Subtly Shifting War Strategy...",https://dnyuz.com/2022/08/13/with-new-weaponry-ukraine-is-subtly-shifting-its-war-strategy/,3,True,dnyuz.com
"With Rising Book Bans, Librarians Under Attack...",https://dnyuz.com/2022/07/06/with-rising-book-bans-librarians-have-come-under-attack/,3,True,dnyuz.com
"With Yellowstone closed, gateway towns face fight for survival...",https://www.msn.com/en-us/news/us/with-yellowstone-closed-gateway-towns-face-a-fight-for-survival/ar-AAYBWbK,13,True,msn.com
"With little outcry, Chicago bloody weekend eclipsed toll...",https://www.msn.com/en-us/news/us/with-little-outcry-chicagos-bloody-weekend-eclipsed-highland-park-toll/ar-AAZimgl,3,True,msn.com
"Without Obergefell, most states would have same-sex marriage bans...",https://www.pewtrusts.org/en/research-and-analysis/blogs/stateline/2022/07/07/without-obergefell-most-states-would-have-same-sex-marriage-bans,7,True,pewtrusts.org
"Without Presidency's Protections, Trump Struggles for Strategy...",https://dnyuz.com/2022/08/23/trump-without-the-presidencys-protections-struggles-for-a-strategy/,3,True,dnyuz.com
"Witness: Meadows Knew 'Things Might Get Real, Real Bad'...",https://www.mediaite.com/tv/surprise-witness-testifies-meadows-knew-dangers-before-jan-6-things-might-get-real-real-bad/,1,True,mediaite.com
Witnesses recount horror in Highland Park...,https://www.msn.com/en-us/news/crime/highland-park-shooting-in-painful-chilling-detail-witnesses-recount-the-deadly-mass-shooting-at-a-fourth-of-july-parade/ar-AAZcwAP,1,True,msn.com
Witnesses recount horror...,https://www.msn.com/en-us/news/crime/highland-park-shooting-in-painful-chilling-detail-witnesses-recount-the-deadly-mass-shooting-at-a-fourth-of-july-parade/ar-AAZcwAP,2,True,msn.com
"Woke pregnant wife, 'Honey, we just lost $100,000'...",https://www.wsj.com/articles/they-thought-crypto-banks-were-safe-and-then-came-the-crash-11658568780,2,True,wsj.com
Woman Charged With Murder After Kiss With Inmate Goes Wrong...,https://www.msn.com/en-us/news/crime/woman-charged-with-murder-after-kiss-with-inmate-during-visitation-goes-horribly-wrong/ar-AA10Kj2e,3,True,msn.com
Woman Shot After Opening Fire Inside Dallas Love Field...,https://www.nbcdfw.com/news/local/gunshots-reported-at-dallas-love-field-dallas-police/3030817/,1,True,nbcdfw.com
"Woman Shows 'White Privilege Card' to Cops Instead of ID, Avoids Ticket...",https://www.nbcnews.com/news/us-news/woman-flashed-white-privilege-card-pulled-now-officers-are-trouble-let-rcna41700,1,True,nbcnews.com
"Woman Shows 'White Privilege Card' to Cops Instead of ID, Avoids Ticket...",https://www.thedailybeast.com/woman-shows-white-privilege-card-to-cops-instead-of-id-avoids-ticket,2,True,thedailybeast.com
Woman becomes oldest to parachute out of plane  -- at 103!,https://www.fox5ny.com/news/103-year-old-woman-becomes-oldest-to-parachute-out-of-a-plane,5,True,fox5ny.com
Woman driving golf cart busted for DUI on I-95...,https://www.fox5ny.com/news/florida-woman-driving-golf-cart-on-i-95-arrested-for-dui-troopers-say,3,True,fox5ny.com
Woman killed by pet dog 'bigger than lion'...,https://www.mirror.co.uk/news/uk-news/breaking-first-picture-woman-mauled-27503063,3,True,mirror.co.uk
Woman lay dead on her couch for 2 years. How did no one notice?,https://www.miamiherald.com/news/nation-world/world/article263698148.html,4,True,miamiherald.com
Woman opened fire in Dallas airport; cop shot her...,https://www.nbcdfw.com/news/local/gunshots-reported-at-dallas-love-field-dallas-police/3030817/,1,True,nbcdfw.com
Woman says she carried dead fetus for 2 weeks after Texas ban... ,https://www.msn.com/en-us/news/us/woman-says-she-carried-dead-fetus-for-2-weeks-after-texas-abortion-ban/ar-AAZNjsr,4,True,msn.com
"Woman strips to underwear, tries to storm plane cockpit shouting 'Allahu Akbar'...",https://www.mirror.co.uk/news/uk-news/dad-restrains-woman-who-stripped-27735945,2,True,mirror.co.uk
Woman sues psychiatrist for approving gender transition...,https://nypost.com/2022/08/24/woman-sues-psychiatrist-for-approving-gender-transition/,1,True,nypost.com
Women 'Self-Manage' Abortions as Access Recedes...,https://dnyuz.com/2022/08/07/some-women-self-manage-abortions-as-access-recedes/,3,True,dnyuz.com
Women 'Self-Manage' as Access Recedes...,https://dnyuz.com/2022/08/07/some-women-self-manage-abortions-as-access-recedes/,1,True,dnyuz.com
Women in Iran Rebelling Against Compulsory Hijab Law...,https://www.vice.com/en/article/m7gepv/iran-hijab-law,1,True,vice.com
Women may NOT live longer than men after all...,https://www.theguardian.com/society/2022/aug/03/women-may-not-live-longer-than-men-after-all-study,2,True,theguardian.com
Women registering in numbers far exceeding men since Roe...,https://www.inquirer.com/politics/election/pennsylvania-women-voter-registration-dobbs-20220822.html,1,True,inquirer.com
Women registering to vote in PA in numbers far exceeding men since Roe...,https://www.inquirer.com/politics/election/pennsylvania-women-voter-registration-dobbs-20220822.html,2,True,inquirer.com
Woodward still wonders why Nixon did it...,https://news.yahoo.com/50-years-watergate-woodward-still-213358238.html,14,True,yahoo.com
"Work hard, play hard: Finland prime minister faces backlash after leaked video...",https://www.politico.eu/article/work-party-finland-prime-minister-sanna-marin-leaked-video/,3,True,politico.eu
Worker reprimanded for sipping water...,https://www.businessinsider.com/ups-new-york-reprimanded-water-heatwave-exhaustion-2022-7,3,True,businessinsider.com
Workers fear torture...,https://nypost.com/2022/08/27/ukraine-nuclear-plant-workers-fear-russian-torture-ahead-of-un-visit/,3,True,nypost.com
"Workers fired for not attending company prayers, suit says... ",https://www.msn.com/en-us/news/us/two-workers-fired-for-not-attending-company-s-prayers-lawsuit-says/ar-AAZ0YoZ,2,True,msn.com
"Workers fired for not attending company's prayers, lawsuit says... ",https://www.msn.com/en-us/news/us/two-workers-fired-for-not-attending-company-s-prayers-lawsuit-says/ar-AAZ0YoZ?ocid=uxbndlbing,3,True,msn.com
Workers walk off job at major West Coast hub...,https://www.msn.com/en-us/news/us/amazon-workers-walk-off-job-at-major-west-coast-air-hub/ar-AA10HiK3,1,True,msn.com
Working From Tropical Island Is New Working From Home...,https://www.msn.com/en-us/travel/news/working-from-a-tropical-island-is-the-new-working-from-home/ar-AAZ0IT7,2,True,msn.com
Working From Tropical Island Is New Working From Home...,https://www.msn.com/en-us/travel/news/working-from-a-tropical-island-is-the-new-working-from-home/ar-AAZ0IT7?ocid=uxbndlbing,3,True,msn.com
Working Out Only Weekends Boosts Health Just As Much As Exercising Daily?,https://www.studyfinds.org/weekend-warrior-boosts-health/,3,True,studyfinds.org
Working from home fuels rise in porn addicts...,https://www.dailymail.co.uk/health/article-11127351/EXCL-WFH-fuelled-rise-extreme-porn-addiction.html,2,True,dailymail.co.uk
World Bank warns global economy may suffer 70s-style stagflation...,https://finance.yahoo.com/news/world-bank-slashes-global-growth-133254463.html,1,True,yahoo.com
World Cup stadium stands will be alcohol free under Qatari curbs...,https://news.yahoo.com/exclusive-world-cup-stadiums-alcohol-161816167.html,4,True,yahoo.com
World leaders call decision horrific...,https://www.cbsnews.com/news/supreme-court-roe-v-wade-abortion-rights-international-response/,4,True,cbsnews.com
World leaders stunned and concerned...,https://apnews.com/article/shinzo-abe-shooting-world-leaders-react-e163d6212ab8a76ff88ac66a7287172c,4,True,apnews.com
"World population expected to hit 8,000,000,000 this year!",https://metro.co.uk/2022/07/11/worlds-population-expected-to-hit-8000000000-this-year-16981072/,3,True,metro.co.uk
World population to hit 8 billion this year...,https://www.barrons.com/news/world-population-to-hit-8-bn-this-year-un-01657512306 ,3,True,barrons.com
World supply chain crisis not going anywhere...,https://www.news.com.au/finance/business/other-industries/not-going-to-go-back-experts-horror-supply-chain-prediction-revealed/news-story/0a1aa0e6902ed2409e9547d52d495e16,1,True,news.com.au
World's Bubbliest Housing Markets Flashing Warning Signs...,https://www.businesstimes.com.sg/real-estate/the-worlds-bubbliest-housing-markets-are-flashing-warning-signs,1,True,businesstimes.com.sg
World's Bubbliest Markets Flashing Warning Signs...,https://www.businesstimes.com.sg/real-estate/the-worlds-bubbliest-housing-markets-are-flashing-warning-signs,2,True,businesstimes.com.sg
World's Bubbliest Real Estate Markets Flashing Warning Signs...,https://www.businesstimes.com.sg/real-estate/the-worlds-bubbliest-housing-markets-are-flashing-warning-signs,2,True,businesstimes.com.sg
World's biggest cat a 'gentle giant'...,https://www.dailystar.co.uk/news/world-news/worlds-biggest-cat-stands-tall-27707476,3,True,dailystar.co.uk
World's central banks now face uneasy crowd...,https://www.nasdaq.com/articles/once-feted-for-pandemic-heroics-worlds-central-banks-now-face-an-uneasy-crowd-0,14,True,nasdaq.com
World's first 'cyborg' dead at 64...,https://www.the-sun.com/tech/5566351/peter-scott-morgan-dead-first-cyborg/,1,True,the-sun.com
World's first 'synthetic embryos'...,https://www.theguardian.com/science/2022/aug/03/scientists-create-worlds-first-synthetic-embryos,1,True,theguardian.com
World's first exorcism center created for 'those in bondage with devil'...,https://www.dailystar.co.uk/news/world-news/worlds-first-exorcism-centre-created-27220567,1,True,dailystar.co.uk
World's most fertile woman has 44 children......,https://www.the-sun.com/news/5625611/nato-new-force-russia-putin-invades/,1,True,the-sun.com
Worries over crime haunt Dems...,https://www.msn.com/en-us/news/politics/worries-over-crime-haunt-democrats-ahead-of-the-midterm-elections/ar-AAYebMS?ocid=uxbndlbing,1,True,msn.com
Worst Stock Selloff In Half Century Might Not Be Done Yet...,https://finance.yahoo.com/news/worst-stock-selloff-half-century-090513988.html,4,True,yahoo.com
Worst variant?,https://www.cnn.com/2022/07/13/world/coronavirus-newsletter-intl-07-13-22/index.html,1,True,cnn.com
Wrong man to save Earth...,https://www.theverge.com/2022/7/8/23201082/elon-musk-twitter-deal-is-over,1,True,theverge.com
Wuhan Institute detects NEW virus in mice...,https://www.dailymail.co.uk/health/article-11160447/Wuhan-lab-centre-Covid-cover-claims-detects-brand-NEW-virus.html,3,True,dailymail.co.uk
Wuhan Sees Virus Return...,https://www.msn.com/en-us/travel/news/wuhan-sees-virus-return-days-after-xi-reinforces-covid-zero/ar-AAZ3KiI,2,True,msn.com
X-rated act astronauts can't do in space...,https://www.news.com.au/technology/science/space/nasa-scientist-explains-why-astronauts-should-not-masturbate-in-zero-gravity/news-story/134ec46569c651b6ad874d08feed1b73,1,True,news.com.au
XINHUA,http://www.xinhuanet.com/english/world/index.htm,258,False,xinhuanet.com
Xi Builds Security Fortress...,https://dnyuz.com/2022/08/06/in-turbulent-times-xi-builds-a-security-fortress-for-china-and-himself/,6,True,dnyuz.com
"Xi Jinping eyes 'victory lap' in Hong Kong, as locals look on warily... ",https://www.msn.com/en-us/news/world/xi-jinping-eyes-victory-lap-in-hong-kong-as-locals-look-on-warily/ar-AAZ0DHD?ocid=uxbndlbing,3,True,msn.com
Xi Saudi trip seeks to exploit Riyadh-Washington tensions...,https://www.politico.com/news/2022/08/16/xi-jinping-saudi-arabia-trip-middle-east-influence-00052023,2,True,politico.com
"Xi assures 'sovereignty, security'...",https://news.yahoo.com/xi-tells-putin-china-keep-110946841.html,1,True,yahoo.com
"Xi eyes 'victory lap' in Hong Kong, as locals look on warily... ",https://www.msn.com/en-us/news/world/xi-jinping-eyes-victory-lap-in-hong-kong-as-locals-look-on-warily/ar-AAZ0DHD,2,True,msn.com
"Xi gives Biden fiery warning on Taiwan, Beijing says...",https://apnews.com/article/russia-ukraine-biden-xi-jinping-nancy-pelosi-taiwan-f500d38f7ac98a191fe6ad817b528929,2,True,apnews.com
Xi to Meet Vlad?,https://www.wsj.com/articles/chinas-xi-considers-visiting-central-asia-potential-meeting-with-putin-next-month-1166091648,3,True,wsj.com
Xi warns Biden: Play with fire and get burned...,https://www.dailymail.co.uk/news/article-11057805/Biden-calling-Chinas-Xi-8-30-TODAY-Taiwan-holds-drills-experts-warn-Pelosi-visit.html,1,True,dailymail.co.uk
Xi warns about 'expanding military alliances'...,https://www.france24.com/en/live-news/20220622-xi-warns-about-expanding-military-alliances-at-brics-summit-state-media,2,True,france24.com
Xi warns hackers trying to sell...,https://www.bbc.com/news/technology-62097594,2,True,bbc.com
YALE prof ripped for helping toddlers with 'gender journey'...,https://nypost.com/2022/08/19/yale-professor-helps-3-year-olds-with-gender-journey/,1,True,nypost.com
YELLEN NOW SEES 'UNACCEPTABLE' LEVELS OF INFLATION...,https://finance.yahoo.com/news/u-faces-unacceptable-levels-inflation-134146225.html,1,True,yahoo.com
YELP closes 3 offices...,https://apnews.com/article/business-lifestyle-cf96950567ca07e407f7afc2cf42052b,1,True,apnews.com
YONHAP,http://english.yonhapnews.co.kr/,258,False,yonhapnews.co.kr
YOUTUBE Deletes Committee Video for Spreading 'Election Misinformation'...,https://reason.com/2022/06/17/youtube-january-6-committee-hearing-trump/,1,True,reason.com
YOUTUBE to remove 'abortion misinformation'...,https://www.cnbc.com/2022/07/21/youtube-says-it-will-crack-down-on-abortion-misinformation.html,2,True,cnbc.com
YOUTUBE to remove misinformation...,https://www.cnbc.com/2022/07/21/youtube-says-it-will-crack-down-on-abortion-misinformation.html,1,True,cnbc.com
"Year After Mass Protest, Cubans Face Stark Choice: Prison or Exile...",https://dnyuz.com/2022/07/11/a-year-after-mass-protest-cubans-face-stark-choice-prison-or-exile/,3,True,dnyuz.com
"Year after Afghanistan, spy agencies pivot toward Beijing...",https://apnews.com/article/afghanistan-russia-ukraine-al-qaida-biden-ayman-zawahri-15e3f9282d6eac7b9c793394fff5497c,3,True,apnews.com
"Year into Taliban rule, Afghans lives turned upside down...",https://www.nbcnews.com/news/world/violence-imploding-economy-discrimination-afghanistan-year-taliban-rec-rcna42806,2,True,nbcnews.com
Yellen Rejects Corporate Greed to Blame...,https://financialpost.com/pmn/business-pmn/janet-yellen-rejects-idea-corporate-greed-is-to-blame-for-inflation,1,True,financialpost.com
Yellen denies recession...,https://www.cnbc.com/2022/07/28/yellen-says-the-economy-is-not-in-a-recession-despite-gdp-slump.html,1,True,cnbc.com
Yellen downplays recession risk as economic reports loom...,https://apnews.com/article/inflation-economy-prices-janet-yellen-948009cdbc67f5b6f9742a35f7214feb,1,True,apnews.com
